Payment_ID,Order_ID,Payment_Method,Amount,Payment_Date,Payment_Status
554,554,Debit Card,814.7,2023-08-17,Refunded
555,555,Net Banking,4805.26,2023-09-12,Refunded
556,556,UPI,2060.78,2024-04-02,Paid
557,557,COD,12357.0,2023-08-17,Paid
558,558,UPI,12355.25,2023-12-26,Refunded
559,559,Net Banking,2510.12,2024-09-26,Paid
560,560,Debit Card,1372.61,2023-07-08,Paid
561,561,COD,7580.0,2025-01-03,Paid
562,562,UPI,11439.1,2025-02-22,Refunded
563,563,UPI,6122.45,2025-02-08,Refunded
564,564,UPI,3165.78,2025-03-31,Refunded
565,565,UPI,3083.98,2024-05-01,Paid
566,566,UPI,13141.2,2024-05-14,Refunded
567,567,Debit Card,7338.71,2023-11-09,Paid
568,568,UPI,7552.85,2024-12-17,Refunded
569,569,Net Banking,10001.9,2023-11-15,Refunded
570,570,UPI,13686.49,2025-06-06,Paid
571,571,UPI,379.35,2024-05-30,Refunded
572,572,COD,5235.71,2024-12-31,Refunded
573,573,Debit Card,2978.57,2024-02-12,Refunded
574,574,Net Banking,13556.14,2024-05-22,Refunded
575,575,Net Banking,1385.76,2024-06-24,Paid
576,576,Debit Card,12013.41,2025-04-16,Refunded
577,577,Net Banking,10833.5,2024-06-16,Paid
578,578,Debit Card,6705.86,2024-02-08,Refunded
579,579,UPI,8268.11,2023-11-14,Paid
580,580,Debit Card,7938.4,2024-08-18,Paid
581,581,Net Banking,8539.14,2025-04-14,Refunded
582,582,UPI,999.09,2025-02-14,Paid
583,583,COD,7089.57,2023-09-23,Paid
584,584,Net Banking,6549.74,2024-04-26,Paid
585,585,COD,14223.29,2023-11-18,Refunded
586,586,Debit Card,7544.91,2024-06-30,Paid
587,587,COD,12756.15,2023-08-31,Refunded
588,588,Debit Card,5325.77,2024-04-27,Refunded
589,589,UPI,7652.38,2024-01-09,Paid
590,590,COD,4393.53,2024-05-24,Refunded
591,591,COD,673.3,2023-12-19,Refunded
592,592,Net Banking,14718.35,2025-04-14,Refunded
593,593,COD,6413.19,2024-04-16,Paid
594,594,Debit Card,4114.54,2024-11-23,Refunded
595,595,Debit Card,8649.53,2024-11-20,Refunded
596,596,UPI,5034.32,2025-03-12,Refunded
597,597,Debit Card,491.74,2023-11-06,Paid
598,598,COD,11260.94,2023-08-29,Refunded
599,599,COD,13405.47,2025-04-19,Paid
600,600,UPI,9198.18,2023-10-26,Paid
601,601,COD,1928.79,2024-06-30,Refunded
602,602,UPI,642.59,2024-10-06,Refunded
603,603,Net Banking,4629.42,2023-09-26,Paid
604,604,COD,8535.65,2024-10-23,Paid
605,605,UPI,13013.54,2024-06-04,Paid
606,606,UPI,4023.82,2024-09-28,Paid
607,607,Net Banking,10742.07,2024-06-04,Paid
608,608,UPI,6949.99,2024-03-23,Paid
609,609,Debit Card,6443.38,2024-09-14,Paid
610,610,UPI,3367.88,2024-03-19,Refunded
611,611,Net Banking,9438.22,2023-09-06,Paid
612,612,COD,3350.1,2024-08-11,Paid
613,613,Net Banking,12963.9,2025-01-01,Paid
614,614,COD,4672.93,2024-07-04,Refunded
615,615,Debit Card,4040.31,2024-09-20,Paid
616,616,Net Banking,7530.85,2023-06-28,Refunded
617,617,UPI,5630.27,2024-07-25,Paid
618,618,UPI,5646.62,2024-07-20,Paid
619,619,Net Banking,3770.2,2025-01-16,Refunded
620,620,Debit Card,11650.56,2024-05-10,Refunded
621,621,UPI,11282.03,2023-09-05,Refunded
622,622,Net Banking,14227.13,2023-07-23,Paid
623,623,COD,13914.59,2024-10-14,Paid
624,624,COD,4295.61,2024-06-28,Refunded
625,625,UPI,5233.97,2023-06-24,Refunded
626,626,Net Banking,11595.23,2024-03-02,Refunded
627,627,Debit Card,12742.53,2024-01-23,Refunded
628,628,Net Banking,11416.51,2023-07-18,Refunded
629,629,COD,6412.82,2023-11-27,Paid
630,630,Debit Card,2748.95,2025-05-24,Refunded
631,631,COD,14478.19,2024-10-27,Refunded
632,632,UPI,6540.09,2025-02-25,Refunded
633,633,COD,970.28,2025-01-14,Paid
634,634,UPI,10478.3,2025-05-28,Paid
635,635,COD,333.5,2025-05-14,Paid
636,636,Net Banking,7910.77,2024-12-24,Paid
637,637,UPI,2165.93,2025-05-09,Refunded
638,638,UPI,8027.03,2024-03-26,Paid
639,639,COD,12331.61,2024-11-10,Refunded
640,640,Net Banking,12383.95,2023-11-06,Paid
641,641,COD,199.1,2025-03-12,Paid
642,642,Debit Card,363.23,2024-09-19,Paid
643,643,Net Banking,12158.43,2023-08-24,Paid
644,644,Net Banking,8680.85,2024-02-05,Refunded
645,645,COD,4041.89,2024-07-04,Paid
646,646,Debit Card,3613.12,2024-08-04,Refunded
647,647,Net Banking,13240.86,2024-01-16,Paid
648,648,Debit Card,2779.6,2023-11-25,Refunded
649,649,Net Banking,4033.83,2024-09-15,Paid
650,650,Net Banking,13705.96,2025-04-09,Paid
651,651,Net Banking,14358.67,2024-03-27,Refunded
652,652,Net Banking,11860.39,2023-06-27,Paid
653,653,Net Banking,1725.43,2025-04-27,Refunded
654,654,Debit Card,12802.06,2023-12-15,Paid
655,655,COD,11375.82,2024-09-08,Paid
656,656,UPI,8989.01,2023-08-19,Paid
657,657,COD,14483.59,2023-09-23,Paid
658,658,Net Banking,470.57,2024-07-26,Paid
659,659,Net Banking,395.56,2024-11-01,Paid
660,660,Debit Card,11381.06,2024-06-25,Paid
661,661,UPI,14323.91,2023-12-18,Refunded
662,662,UPI,9081.58,2023-10-05,Refunded
663,663,COD,2098.84,2024-04-11,Refunded
664,664,Net Banking,11501.17,2024-05-13,Refunded
665,665,Net Banking,3112.67,2024-11-07,Paid
666,666,Net Banking,5280.14,2024-11-03,Paid
667,667,Net Banking,3772.59,2024-10-19,Refunded
668,668,Net Banking,12266.84,2024-11-18,Refunded
669,669,Net Banking,11669.19,2024-12-26,Paid
670,670,UPI,7025.95,2024-03-23,Refunded
671,671,Net Banking,13684.46,2023-11-20,Refunded
672,672,UPI,6198.35,2023-08-18,Refunded
673,673,UPI,9715.88,2024-05-07,Refunded
674,674,UPI,1190.49,2025-02-11,Refunded
675,675,Net Banking,9860.8,2023-09-01,Paid
676,676,COD,4730.4,2025-05-27,Refunded
677,677,Debit Card,13143.45,2024-09-29,Refunded
678,678,COD,13116.69,2025-04-19,Refunded
679,679,UPI,11152.38,2023-11-22,Paid
680,680,UPI,11491.82,2025-03-03,Paid
681,681,Debit Card,9901.83,2024-03-14,Refunded
682,682,Net Banking,2729.81,2023-06-29,Refunded
683,683,Net Banking,5048.27,2023-10-04,Paid
684,684,COD,4919.3,2024-09-19,Paid
685,685,COD,11605.55,2024-12-07,Paid
686,686,COD,10780.75,2025-06-06,Paid
687,687,Debit Card,7005.68,2024-02-05,Refunded
688,688,UPI,13820.09,2024-05-06,Paid
689,689,COD,9215.04,2023-11-14,Refunded
690,690,UPI,6407.86,2023-12-03,Paid
691,691,Net Banking,8701.43,2024-08-24,Refunded
692,692,Net Banking,12312.66,2024-07-29,Refunded
693,693,UPI,5270.75,2024-05-03,Paid
694,694,UPI,1099.63,2023-08-19,Paid
695,695,Debit Card,11584.49,2023-10-10,Refunded
696,696,COD,11949.73,2024-11-28,Paid
697,697,UPI,13812.88,2023-11-28,Refunded
698,698,Debit Card,7205.61,2024-02-08,Refunded
699,699,COD,8268.72,2025-01-20,Paid
700,700,UPI,3681.18,2023-08-08,Refunded
701,701,COD,14846.38,2025-05-09,Paid
702,702,COD,3376.49,2023-10-23,Refunded
703,703,COD,4934.22,2025-04-27,Refunded
704,704,UPI,14670.66,2024-10-17,Paid
705,705,Debit Card,3273.52,2024-09-30,Paid
706,706,COD,7436.02,2023-12-25,Paid
707,707,Debit Card,5425.67,2023-06-22,Refunded
708,708,COD,11857.95,2024-04-18,Paid
709,709,Net Banking,7528.09,2023-12-07,Paid
710,710,COD,1958.55,2024-01-06,Refunded
711,711,Debit Card,3041.63,2025-01-27,Refunded
712,712,UPI,7679.32,2024-12-09,Paid
713,713,Net Banking,2869.52,2024-02-24,Paid
714,714,COD,6273.02,2024-04-11,Paid
715,715,COD,3991.55,2023-10-10,Refunded
716,716,UPI,5851.25,2024-01-12,Paid
717,717,COD,9044.55,2024-11-01,Refunded
718,718,UPI,2393.67,2024-02-19,Paid
719,719,Debit Card,10763.94,2023-11-08,Paid
720,720,Debit Card,13866.46,2023-09-02,Paid
721,721,UPI,10084.3,2023-10-11,Paid
722,722,Net Banking,7569.71,2025-02-17,Paid
723,723,UPI,7138.65,2024-01-11,Refunded
724,724,Net Banking,10022.96,2024-06-19,Refunded
725,725,COD,9971.17,2025-05-03,Paid
726,726,COD,5634.18,2024-11-17,Paid
727,727,Net Banking,11564.53,2023-10-11,Paid
728,728,UPI,6577.01,2023-11-12,Refunded
729,729,UPI,12022.19,2024-05-04,Refunded
730,730,Debit Card,2006.52,2024-09-18,Refunded
731,731,UPI,4199.4,2024-01-26,Refunded
732,732,UPI,11755.32,2025-06-13,Paid
733,733,UPI,4137.71,2024-12-06,Paid
734,734,Net Banking,13918.1,2025-05-14,Paid
735,735,UPI,14054.25,2024-12-15,Refunded
736,736,COD,3466.91,2025-01-05,Paid
737,737,Debit Card,5844.81,2024-10-17,Paid
738,738,UPI,6840.34,2024-03-03,Refunded
739,739,Net Banking,716.23,2024-11-19,Paid
740,740,UPI,2018.74,2024-07-24,Paid
741,741,Net Banking,5239.16,2023-07-27,Refunded
742,742,UPI,1929.64,2024-02-10,Refunded
743,743,Debit Card,6275.74,2025-05-09,Paid
744,744,COD,10047.53,2024-03-12,Refunded
745,745,Debit Card,314.39,2024-01-06,Refunded
746,746,Net Banking,12402.81,2023-12-02,Refunded
747,747,COD,3227.62,2024-06-26,Refunded
748,748,Debit Card,6427.17,2025-03-30,Paid
749,749,Debit Card,6508.51,2025-06-08,Paid
750,750,COD,7199.86,2025-02-20,Paid
751,751,Net Banking,2800.74,2025-05-02,Paid
752,752,UPI,11010.84,2024-08-05,Refunded
753,753,UPI,12812.06,2025-06-02,Refunded
754,754,Net Banking,948.15,2024-06-29,Paid
755,755,COD,10575.97,2024-02-08,Refunded
756,756,UPI,3500.27,2025-01-01,Refunded
757,757,COD,5734.99,2025-02-01,Paid
758,758,Net Banking,6880.3,2025-02-08,Refunded
759,759,Net Banking,14331.96,2025-06-14,Paid
760,760,Debit Card,3401.52,2024-03-18,Refunded
761,761,COD,5559.22,2025-03-28,Paid
762,762,Debit Card,9939.94,2024-03-05,Refunded
763,763,Debit Card,7502.34,2024-04-19,Paid
764,764,UPI,13657.17,2025-03-20,Paid
765,765,COD,7007.42,2024-07-05,Refunded
766,766,Debit Card,13417.33,2023-07-17,Refunded
767,767,Debit Card,4770.11,2025-03-01,Refunded
768,768,UPI,13024.65,2024-03-19,Paid
769,769,UPI,326.78,2023-12-11,Paid
770,770,UPI,719.5,2024-08-05,Refunded
771,771,Debit Card,800.38,2023-08-24,Refunded
772,772,Debit Card,10481.37,2025-05-17,Paid
773,773,COD,2705.47,2023-06-24,Refunded
774,774,COD,7251.0,2024-07-28,Refunded
775,775,Debit Card,379.12,2024-09-21,Refunded
776,776,Net Banking,10349.01,2024-04-14,Refunded
777,777,Net Banking,9947.53,2024-01-18,Refunded
778,778,Debit Card,10959.73,2024-08-18,Paid
779,779,Debit Card,8326.95,2024-07-21,Paid
780,780,Net Banking,14821.76,2023-07-04,Paid
781,781,Net Banking,13778.13,2025-04-18,Refunded
782,782,COD,637.77,2024-12-29,Refunded
783,783,COD,2051.88,2024-07-24,Paid
784,784,Debit Card,4951.74,2024-09-28,Paid
785,785,Net Banking,10287.65,2023-11-14,Paid
786,786,COD,12807.86,2024-10-19,Refunded
787,787,UPI,1217.26,2023-10-24,Paid
788,788,UPI,4726.17,2025-06-01,Paid
789,789,UPI,5208.72,2025-06-16,Refunded
790,790,UPI,2933.79,2025-04-10,Paid
791,791,UPI,888.94,2025-01-22,Refunded
792,792,Net Banking,5109.24,2025-04-09,Refunded
793,793,COD,5366.69,2023-10-25,Refunded
794,794,Net Banking,270.76,2023-08-18,Paid
795,795,Debit Card,14424.29,2023-12-20,Paid
796,796,COD,6252.44,2024-03-17,Refunded
797,797,Debit Card,8732.21,2024-03-19,Refunded
798,798,Net Banking,3739.23,2024-10-02,Paid
799,799,COD,14990.03,2023-07-27,Refunded
800,800,COD,8966.14,2024-02-18,Refunded
801,801,UPI,14233.69,2024-01-20,Refunded
802,802,COD,3199.09,2024-03-24,Refunded
803,803,Net Banking,11757.22,2024-03-21,Paid
804,804,Debit Card,584.79,2024-09-14,Paid
805,805,UPI,158.05,2024-07-19,Paid
806,806,Net Banking,9091.61,2024-12-16,Refunded
807,807,COD,4894.75,2024-08-17,Refunded
808,808,Net Banking,11020.08,2023-09-04,Paid
809,809,Debit Card,2051.5,2024-10-29,Paid
810,810,Net Banking,3946.25,2025-02-07,Paid
811,811,COD,8456.62,2024-10-17,Refunded
812,812,Net Banking,5671.52,2025-01-15,Refunded
813,813,Net Banking,14687.13,2024-08-14,Refunded
814,814,COD,7146.75,2023-09-20,Paid
815,815,Net Banking,5500.56,2023-09-28,Refunded
816,816,Debit Card,10883.65,2024-08-03,Paid
817,817,Net Banking,10026.54,2024-04-09,Refunded
818,818,Debit Card,10916.4,2024-02-13,Refunded
819,819,COD,6893.3,2025-06-02,Refunded
820,820,COD,14388.72,2025-06-14,Refunded
821,821,UPI,7568.71,2024-01-01,Paid
822,822,Net Banking,5728.43,2023-12-07,Paid
823,823,UPI,6568.16,2024-06-13,Refunded
824,824,UPI,860.83,2024-10-12,Paid
825,825,UPI,1057.62,2023-06-26,Paid
826,826,Debit Card,7167.55,2024-12-10,Paid
827,827,Debit Card,13562.5,2023-06-25,Refunded
828,828,Net Banking,5218.71,2024-03-07,Paid
829,829,Debit Card,4308.15,2024-08-04,Paid
830,830,COD,6080.65,2024-07-26,Refunded
831,831,COD,12889.27,2024-05-29,Refunded
832,832,UPI,14840.78,2023-10-02,Refunded
833,833,UPI,7251.52,2025-05-18,Paid
834,834,COD,14090.6,2024-11-01,Refunded
835,835,COD,4250.46,2025-04-26,Refunded
836,836,Debit Card,10145.73,2023-10-25,Paid
837,837,COD,13432.43,2023-09-01,Refunded
838,838,UPI,3630.24,2024-03-03,Refunded
839,839,UPI,9368.24,2025-03-24,Refunded
840,840,UPI,13401.26,2025-03-27,Paid
841,841,COD,4256.71,2023-09-04,Paid
842,842,COD,12399.6,2025-01-23,Paid
843,843,COD,10491.66,2024-01-27,Refunded
844,844,COD,1165.24,2024-06-20,Paid
845,845,UPI,6258.57,2025-04-22,Refunded
846,846,Debit Card,3004.85,2025-04-21,Paid
847,847,UPI,8398.14,2025-05-01,Paid
848,848,UPI,14962.72,2024-05-08,Refunded
849,849,UPI,9241.16,2024-12-08,Refunded
850,850,COD,258.54,2024-10-28,Paid
851,851,Debit Card,2354.95,2024-08-19,Paid
852,852,Net Banking,8619.64,2023-06-27,Refunded
853,853,Debit Card,14008.22,2024-10-29,Paid
854,854,Debit Card,3861.82,2024-02-03,Refunded
855,855,UPI,14287.05,2024-09-09,Paid
856,856,Net Banking,11919.03,2025-04-19,Refunded
857,857,UPI,2818.19,2025-06-10,Paid
858,858,Net Banking,11352.93,2024-01-11,Paid
859,859,Net Banking,2824.17,2024-09-04,Paid
860,860,UPI,4900.07,2024-07-07,Refunded
861,861,Debit Card,1938.29,2025-04-25,Paid
862,862,UPI,13424.22,2024-06-22,Paid
863,863,Debit Card,1077.97,2024-07-01,Paid
864,864,UPI,7563.05,2025-03-11,Refunded
865,865,UPI,9165.67,2024-09-14,Refunded
866,866,Net Banking,8814.57,2024-12-03,Paid
867,867,Debit Card,11255.91,2024-12-25,Refunded
868,868,UPI,13779.59,2023-08-14,Paid
869,869,Debit Card,1001.36,2024-08-31,Paid
870,870,Net Banking,7317.55,2023-12-30,Paid
871,871,UPI,807.71,2025-05-05,Paid
872,872,COD,2698.14,2024-04-12,Paid
873,873,UPI,14591.49,2024-01-13,Refunded
874,874,COD,11841.61,2024-09-21,Refunded
875,875,Debit Card,6120.71,2024-09-15,Refunded
876,876,COD,7571.77,2024-12-21,Refunded
877,877,Net Banking,6002.23,2025-01-20,Paid
878,878,COD,13280.41,2024-08-23,Paid
879,879,COD,12961.34,2023-12-27,Paid
880,880,COD,6530.12,2025-01-23,Refunded
881,881,Net Banking,3955.69,2025-05-16,Paid
882,882,UPI,1789.8,2025-05-02,Paid
883,883,Debit Card,1454.86,2025-05-21,Refunded
884,884,UPI,1393.44,2024-03-17,Paid
885,885,Debit Card,8623.61,2023-08-05,Paid
886,886,Net Banking,2599.7,2024-07-10,Paid
887,887,UPI,4969.16,2024-09-03,Paid
888,888,COD,1611.15,2023-09-03,Refunded
889,889,Debit Card,11652.25,2024-12-07,Paid
890,890,Debit Card,11166.56,2024-09-23,Paid
891,891,Debit Card,865.04,2025-05-01,Refunded
892,892,COD,11515.97,2024-07-15,Refunded
893,893,Net Banking,4306.45,2025-03-09,Refunded
894,894,Debit Card,5685.04,2024-06-19,Refunded
895,895,Net Banking,13171.89,2024-03-02,Paid
896,896,Net Banking,1632.36,2025-03-21,Paid
897,897,Net Banking,10467.95,2023-11-24,Refunded
898,898,COD,2327.66,2024-12-24,Paid
899,899,Net Banking,12937.63,2024-12-19,Refunded
900,900,Net Banking,386.45,2024-03-25,Paid
901,901,Net Banking,6557.41,2023-09-23,Paid
902,902,UPI,4328.38,2024-04-06,Refunded
903,903,UPI,6116.56,2023-07-05,Refunded
904,904,COD,6869.45,2024-07-14,Refunded
905,905,Net Banking,6867.2,2025-05-13,Paid
906,906,COD,12892.46,2024-09-19,Paid
907,907,Net Banking,10785.5,2023-12-19,Paid
908,908,Net Banking,5494.25,2023-09-04,Paid
909,909,UPI,9407.39,2024-12-13,Refunded
910,910,Debit Card,3930.51,2023-07-08,Paid
911,911,UPI,11106.02,2024-12-29,Refunded
912,912,UPI,2087.86,2024-01-09,Paid
913,913,COD,1927.47,2024-12-22,Refunded
914,914,COD,13258.24,2023-10-04,Paid
915,915,COD,4068.75,2024-12-13,Refunded
916,916,Net Banking,13503.52,2025-04-22,Paid
917,917,Net Banking,3152.18,2024-10-25,Refunded
918,918,UPI,8278.08,2024-05-13,Refunded
919,919,Net Banking,9436.49,2025-01-18,Paid
920,920,COD,2876.1,2025-03-26,Paid
921,921,UPI,4004.94,2025-05-02,Paid
922,922,Debit Card,7067.87,2024-07-23,Refunded
923,923,Net Banking,1517.44,2024-04-12,Refunded
924,924,UPI,12556.35,2025-05-16,Paid
925,925,UPI,12724.1,2023-06-25,Paid
926,926,UPI,1864.44,2025-03-24,Paid
927,927,UPI,5496.59,2023-09-07,Paid
928,928,UPI,310.82,2025-03-15,Paid
929,929,COD,5258.9,2025-04-02,Refunded
930,930,Net Banking,4008.79,2023-07-03,Refunded
931,931,Debit Card,4666.03,2023-08-29,Refunded
932,932,COD,1907.66,2024-08-13,Refunded
933,933,COD,9665.31,2025-01-19,Refunded
934,934,Debit Card,7208.15,2023-08-13,Paid
935,935,COD,6800.62,2024-03-16,Refunded
936,936,Debit Card,6708.65,2024-10-29,Paid
937,937,COD,11658.21,2023-06-20,Refunded
938,938,Net Banking,13986.74,2023-08-28,Paid
939,939,Debit Card,749.06,2023-08-09,Refunded
940,940,Debit Card,10828.56,2025-03-02,Refunded
941,941,COD,3972.68,2025-06-03,Refunded
942,942,Debit Card,11067.88,2023-07-18,Refunded
943,943,Debit Card,3402.18,2024-08-20,Refunded
944,944,Net Banking,7572.9,2023-12-19,Refunded
945,945,Net Banking,6056.95,2024-06-29,Refunded
946,946,UPI,3712.58,2025-06-15,Paid
947,947,Debit Card,2268.24,2024-05-29,Paid
948,948,UPI,8665.71,2025-05-31,Paid
949,949,Debit Card,1346.74,2024-04-24,Paid
950,950,COD,13060.65,2025-06-08,Paid
951,951,UPI,5127.68,2023-12-05,Refunded
952,952,Debit Card,10791.62,2023-10-09,Refunded
953,953,UPI,2378.74,2025-03-07,Refunded
954,954,UPI,8615.19,2023-07-05,Refunded
955,955,UPI,8164.05,2024-11-23,Paid
956,956,UPI,4710.21,2024-12-12,Refunded
957,957,Net Banking,12027.17,2024-10-11,Paid
958,958,Debit Card,5329.76,2024-11-15,Refunded
959,959,COD,783.12,2025-01-03,Refunded
960,960,Net Banking,14785.53,2024-08-02,Refunded
961,961,Debit Card,6038.23,2024-07-14,Paid
962,962,Debit Card,10515.29,2025-04-24,Refunded
963,963,Net Banking,12801.58,2024-03-27,Paid
964,964,COD,13360.3,2024-03-16,Refunded
965,965,Net Banking,5531.14,2024-10-31,Paid
966,966,Net Banking,5547.58,2024-06-18,Paid
967,967,Net Banking,3522.54,2025-01-20,Refunded
968,968,Net Banking,1105.98,2023-07-09,Refunded
969,969,COD,2349.59,2025-01-25,Paid
970,970,Debit Card,2205.59,2023-09-12,Refunded
971,971,COD,7880.68,2024-08-23,Refunded
972,972,COD,5712.2,2023-10-15,Paid
973,973,Net Banking,11733.3,2023-08-07,Paid
974,974,Net Banking,7392.8,2025-04-14,Refunded
975,975,Debit Card,10717.6,2024-07-22,Paid
976,976,COD,14463.99,2024-09-22,Refunded
977,977,Debit Card,1100.71,2025-03-16,Paid
978,978,UPI,2464.04,2024-05-07,Refunded
979,979,Debit Card,11485.67,2024-08-28,Refunded
980,980,Debit Card,3913.85,2024-02-01,Refunded
981,981,Net Banking,9409.18,2023-11-27,Refunded
982,982,Net Banking,6310.69,2024-06-16,Refunded
983,983,COD,8238.94,2024-03-30,Paid
984,984,COD,11081.54,2024-09-22,Paid
985,985,UPI,1043.84,2025-06-15,Paid
986,986,Debit Card,5160.54,2025-03-11,Paid
987,987,COD,6212.59,2025-04-04,Paid
988,988,Net Banking,6902.31,2024-02-04,Paid
989,989,COD,14140.55,2023-10-28,Paid
990,990,UPI,11638.44,2023-10-22,Refunded
991,991,Net Banking,5451.35,2024-11-24,Refunded
992,992,UPI,13278.01,2024-04-09,Refunded
993,993,Net Banking,2901.84,2024-12-02,Refunded
994,994,COD,6954.34,2025-05-31,Paid
995,995,Debit Card,9305.98,2023-07-14,Refunded
996,996,Debit Card,11591.0,2024-06-19,Refunded
997,997,UPI,12843.26,2024-02-17,Refunded
998,998,Debit Card,12670.3,2024-12-29,Refunded
999,999,Debit Card,2423.86,2023-06-22,Refunded
1000,1000,UPI,13952.03,2025-05-27,Paid
1001,1001,COD,12464.04,2024-06-15,Refunded
1002,1002,UPI,14674.94,2023-11-08,Paid
1003,1003,UPI,1471.59,2025-05-15,Refunded
1004,1004,UPI,459.62,2024-10-07,Refunded
1005,1005,Debit Card,3032.97,2024-10-04,Paid
1006,1006,COD,506.21,2025-02-07,Refunded
1007,1007,Debit Card,2375.17,2024-12-19,Refunded
1008,1008,COD,220.8,2023-07-04,Paid
1009,1009,UPI,10705.97,2024-11-24,Paid
1010,1010,UPI,14309.77,2023-07-08,Refunded
1011,1011,Debit Card,12114.15,2023-07-05,Refunded
1012,1012,UPI,12699.01,2024-02-29,Paid
1013,1013,Net Banking,2704.71,2024-07-15,Refunded
1014,1014,Debit Card,8387.56,2024-06-10,Refunded
1015,1015,UPI,9337.02,2024-09-11,Paid
1016,1016,Debit Card,1457.65,2024-03-11,Refunded
1017,1017,COD,2631.55,2024-09-01,Refunded
1018,1018,UPI,997.72,2023-09-14,Paid
1019,1019,Debit Card,2599.74,2023-11-21,Refunded
1020,1020,Net Banking,7150.22,2025-02-25,Paid
1021,1021,Debit Card,11851.58,2023-08-23,Paid
1022,1022,COD,903.63,2024-09-25,Refunded
1023,1023,UPI,4280.26,2023-11-15,Refunded
1024,1024,Debit Card,2746.6,2024-05-19,Paid
1025,1025,COD,715.8,2024-10-21,Paid
1026,1026,Net Banking,995.62,2023-12-01,Paid
1027,1027,COD,12259.17,2024-10-06,Paid
1028,1028,UPI,1858.01,2025-04-28,Refunded
1029,1029,Net Banking,4874.18,2025-04-08,Paid
1030,1030,Net Banking,8533.3,2024-05-14,Paid
1031,1031,Debit Card,7077.93,2025-03-22,Paid
1032,1032,Net Banking,220.06,2025-01-17,Paid
1033,1033,Net Banking,9926.39,2024-03-02,Refunded
1034,1034,COD,300.15,2023-12-01,Refunded
1035,1035,UPI,8784.75,2025-02-21,Paid
1036,1036,Debit Card,13712.24,2023-11-30,Refunded
1037,1037,Net Banking,5084.88,2024-10-30,Paid
1038,1038,Net Banking,5647.61,2023-07-13,Paid
1039,1039,COD,14735.54,2025-01-13,Paid
1040,1040,Debit Card,5919.8,2023-11-25,Refunded
1041,1041,UPI,8624.77,2024-07-10,Refunded
1042,1042,Net Banking,1183.17,2023-10-12,Refunded
1043,1043,UPI,3406.05,2023-07-28,Refunded
1044,1044,Debit Card,3319.46,2023-08-02,Paid
1045,1045,Debit Card,14959.92,2023-07-26,Refunded
1046,1046,Debit Card,11517.5,2023-06-21,Refunded
1047,1047,Net Banking,10455.74,2023-09-13,Paid
1048,1048,Net Banking,5645.6,2023-09-21,Refunded
1049,1049,Debit Card,7514.72,2025-01-29,Paid
1050,1050,Debit Card,6951.44,2024-07-21,Paid
1051,1051,Debit Card,4940.37,2024-09-26,Paid
