Order_ID,Customer_ID,Order_Date,Order_Status,Shipping_Address_ID,Payment_Status
564,284,2024-12-28,Pending,2683,Refunded
565,552,2024-03-28,Cancelled,2410,Paid
566,4767,2025-05-21,Cancelled,1706,Refunded
567,2904,2024-07-27,Delivered,6125,Refunded
568,816,2023-07-15,Delivered,4888,Unpaid
569,4079,2024-07-01,Cancelled,2807,Paid
570,1888,2025-04-29,Cancelled,1880,Unpaid
571,2913,2025-06-03,Pending,4960,Paid
572,2746,2023-11-21,Pending,250,Unpaid
573,532,2023-09-27,Cancelled,1945,Unpaid
574,1167,2024-06-17,Delivered,1944,Unpaid
575,1101,2024-11-24,Cancelled,5752,Unpaid
576,4116,2024-03-21,Cancelled,324,Refunded
577,1628,2023-07-17,Pending,1414,Paid
578,4465,2023-10-20,Delivered,1147,Refunded
579,657,2024-03-23,Cancelled,518,Refunded
580,4672,2024-03-21,Delivered,2895,Unpaid
581,3631,2025-05-01,Pending,5587,Refunded
582,2623,2023-09-16,Delivered,6727,Paid
583,579,2024-08-07,Delivered,3615,Refunded
584,2599,2023-07-13,Pending,3467,Paid
585,4080,2024-06-05,Delivered,577,Paid
586,2506,2023-12-16,Pending,6892,Paid
587,1955,2025-05-01,Delivered,133,Refunded
588,4128,2024-06-20,Cancelled,1327,Paid
589,442,2024-06-05,Cancelled,5997,Unpaid
590,4764,2024-08-31,Cancelled,5516,Paid
591,220,2024-03-31,Delivered,6669,Refunded
592,783,2024-02-01,Pending,6564,Paid
593,1995,2023-11-19,Pending,3421,Unpaid
594,4483,2025-02-22,Cancelled,5860,Paid
595,307,2024-05-19,Delivered,1057,Paid
596,4103,2024-12-04,Delivered,2495,Paid
597,2072,2024-08-01,Delivered,4457,Paid
598,3668,2025-02-21,Delivered,1104,Refunded
599,2145,2025-01-05,Cancelled,514,Unpaid
600,4507,2024-03-25,Cancelled,4366,Unpaid
601,1570,2023-10-17,Delivered,6222,Paid
602,2307,2024-08-03,Pending,4970,Refunded
603,3918,2024-09-17,Delivered,1718,Refunded
604,1052,2024-12-19,Delivered,2295,Paid
605,2551,2023-07-08,Pending,4060,Unpaid
606,1746,2024-03-15,Pending,1679,Unpaid
607,2503,2024-01-24,Delivered,856,Paid
608,3370,2024-04-21,Cancelled,544,Paid
609,171,2023-07-17,Cancelled,6910,Unpaid
610,16,2024-02-10,Delivered,99,Refunded
611,2395,2024-08-01,Delivered,1633,Paid
612,1921,2024-03-14,Cancelled,3002,Unpaid
613,3730,2023-07-01,Pending,2486,Paid
614,388,2023-11-21,Pending,3870,Paid
615,1048,2024-04-13,Pending,1901,Refunded
616,2928,2024-09-21,Cancelled,6186,Refunded
617,3804,2025-06-12,Delivered,5382,Paid
618,4007,2023-11-22,Cancelled,6512,Paid
619,4283,2024-12-17,Pending,6214,Refunded
620,4769,2023-07-01,Pending,4070,Refunded
621,4537,2023-12-10,Cancelled,4024,Unpaid
622,3901,2024-11-05,Pending,3588,Unpaid
623,521,2024-11-18,Delivered,4097,Unpaid
624,3807,2023-08-16,Pending,627,Paid
625,1746,2024-10-30,Pending,4400,Paid
626,4367,2023-08-25,Pending,1829,Refunded
627,3740,2025-03-03,Pending,5209,Paid
628,342,2024-04-25,Cancelled,4151,Unpaid
629,1842,2025-04-10,Delivered,2253,Unpaid
630,958,2025-01-25,Pending,2072,Unpaid
631,2799,2024-01-25,Pending,4107,Unpaid
632,4177,2025-02-02,Delivered,5286,Refunded
633,3738,2023-08-02,Pending,1830,Unpaid
634,930,2024-02-01,Pending,4551,Refunded
635,251,2024-06-19,Cancelled,4742,Refunded
636,3300,2023-10-06,Cancelled,5964,Refunded
637,329,2024-11-22,Delivered,5132,Refunded
638,877,2023-10-25,Cancelled,3969,Unpaid
639,4178,2024-12-21,Cancelled,5078,Paid
640,4660,2024-12-27,Delivered,6286,Refunded
641,2665,2025-03-11,Delivered,5421,Unpaid
642,1149,2024-11-21,Delivered,2964,Unpaid
643,2505,2025-02-07,Pending,1567,Paid
644,4781,2024-11-05,Delivered,3671,Paid
645,4617,2023-07-17,Cancelled,2062,Paid
646,3364,2025-05-26,Delivered,4232,Unpaid
647,3445,2024-10-25,Cancelled,70,Paid
648,447,2024-05-31,Pending,3836,Refunded
649,612,2024-06-12,Cancelled,1616,Unpaid
650,4579,2024-03-13,Pending,2287,Paid
651,452,2024-07-08,Pending,2838,Unpaid
652,2853,2024-01-10,Pending,2758,Paid
653,2619,2025-04-29,Cancelled,2314,Paid
654,3688,2025-04-16,Pending,5802,Refunded
655,3385,2023-09-16,Cancelled,3834,Refunded
656,4124,2024-12-27,Pending,4408,Refunded
657,1350,2024-07-07,Pending,5864,Refunded
658,1110,2024-08-09,Delivered,6245,Paid
659,318,2023-09-23,Cancelled,6387,Paid
660,75,2024-02-11,Cancelled,178,Refunded
661,2543,2024-12-29,Cancelled,6225,Paid
662,1023,2025-06-18,Delivered,2418,Unpaid
663,866,2023-09-25,Pending,3634,Unpaid
664,4029,2025-04-21,Pending,5676,Paid
665,2290,2025-01-31,Delivered,189,Refunded
666,2545,2025-06-17,Pending,3503,Unpaid
667,3961,2023-10-04,Delivered,4275,Unpaid
668,2107,2025-01-21,Cancelled,1221,Unpaid
669,1033,2025-06-08,Cancelled,2463,Unpaid
670,486,2023-07-30,Pending,2120,Refunded
671,4495,2025-06-06,Cancelled,3851,Paid
672,942,2023-06-21,Delivered,963,Refunded
673,3795,2024-12-29,Cancelled,6379,Paid
674,1892,2024-03-17,Delivered,1287,Unpaid
675,3795,2025-06-17,Delivered,5677,Unpaid
676,2407,2024-02-11,Delivered,6438,Paid
677,3798,2023-10-13,Delivered,1103,Unpaid
678,3082,2025-06-12,Pending,3467,Refunded
679,4640,2024-07-25,Pending,3956,Refunded
680,2101,2025-01-11,Pending,6647,Refunded
681,491,2024-08-02,Delivered,5236,Paid
682,2137,2023-12-12,Delivered,4206,Paid
683,3802,2023-10-31,Cancelled,5115,Refunded
684,4098,2025-02-18,Pending,4698,Paid
685,2140,2023-10-27,Cancelled,6894,Refunded
686,1318,2025-04-03,Cancelled,3827,Paid
687,2315,2024-01-20,Pending,993,Paid
688,1570,2025-06-07,Delivered,764,Refunded
689,3490,2025-05-07,Cancelled,2008,Paid
690,2028,2024-02-07,Delivered,6669,Unpaid
691,2927,2024-10-09,Pending,3105,Unpaid
692,794,2024-10-06,Pending,6449,Paid
693,1361,2024-04-29,Cancelled,3009,Refunded
694,661,2025-01-21,Cancelled,466,Paid
695,2014,2023-11-01,Cancelled,1983,Unpaid
696,2219,2025-04-29,Delivered,5971,Paid
697,2901,2024-11-07,Cancelled,6604,Refunded
698,3843,2023-10-31,Cancelled,233,Refunded
699,2709,2024-07-19,Delivered,3113,Paid
700,2583,2023-11-13,Delivered,5320,Refunded
701,1269,2024-07-09,Delivered,1012,Paid
702,2758,2023-09-29,Cancelled,895,Refunded
703,545,2024-10-03,Delivered,4849,Paid
704,1127,2025-05-05,Delivered,3107,Paid
705,4005,2023-09-30,Delivered,2031,Refunded
706,3294,2024-11-27,Pending,4777,Paid
707,433,2024-10-24,Delivered,2954,Paid
708,1447,2024-08-08,Delivered,5529,Unpaid
709,2170,2024-02-03,Delivered,5299,Unpaid
710,3586,2024-06-04,Pending,2002,Refunded
711,2995,2025-01-29,Delivered,4592,Unpaid
712,1115,2023-09-11,Cancelled,6349,Unpaid
713,983,2023-11-13,Delivered,6820,Unpaid
714,891,2024-09-13,Pending,2562,Refunded
715,4677,2024-04-01,Pending,5007,Unpaid
716,2213,2023-10-15,Pending,1161,Unpaid
717,699,2023-07-16,Pending,2255,Unpaid
718,2578,2024-10-29,Delivered,3593,Unpaid
719,4386,2025-05-01,Delivered,3289,Refunded
720,1043,2024-09-01,Pending,5253,Refunded
721,3021,2024-11-17,Delivered,4374,Paid
722,2210,2024-12-31,Pending,4756,Refunded
723,2548,2024-06-16,Delivered,1499,Paid
724,1095,2025-05-01,Delivered,2846,Refunded
725,3035,2025-01-06,Pending,1885,Unpaid
726,4188,2024-11-25,Delivered,5683,Paid
727,2731,2024-11-08,Pending,1405,Refunded
728,4243,2025-02-24,Delivered,2754,Paid
729,4062,2024-09-27,Cancelled,374,Unpaid
730,4166,2024-11-21,Delivered,4800,Refunded
731,3696,2024-06-16,Delivered,2955,Unpaid
732,2415,2024-01-19,Delivered,2934,Paid
733,2298,2025-05-13,Pending,5745,Unpaid
734,4034,2024-06-11,Cancelled,3953,Unpaid
735,2337,2024-09-25,Cancelled,4633,Unpaid
736,2168,2024-03-12,Pending,2010,Paid
737,2508,2025-05-27,Cancelled,2313,Paid
738,400,2024-09-02,Cancelled,72,Unpaid
739,4656,2024-04-14,Pending,4187,Paid
740,3197,2025-03-31,Cancelled,4476,Unpaid
741,1032,2024-05-14,Pending,5502,Unpaid
742,2984,2024-01-08,Cancelled,6573,Paid
743,4071,2024-02-25,Cancelled,4864,Paid
744,4608,2025-02-09,Cancelled,5338,Unpaid
745,3112,2025-02-05,Delivered,4775,Paid
746,1145,2025-06-16,Delivered,182,Unpaid
747,200,2023-08-08,Cancelled,1288,Unpaid
748,2075,2024-06-22,Cancelled,5990,Paid
749,4941,2023-07-06,Cancelled,357,Paid
750,3557,2024-02-25,Delivered,4699,Refunded
751,1824,2023-09-21,Delivered,6902,Refunded
752,2072,2025-01-17,Cancelled,255,Unpaid
753,4618,2023-10-15,Delivered,3254,Paid
754,2954,2024-01-22,Pending,6505,Paid
755,3907,2024-01-17,Cancelled,1649,Paid
756,3230,2024-06-21,Delivered,1783,Paid
757,3046,2024-11-29,Delivered,5318,Paid
758,4789,2024-03-16,Cancelled,2020,Refunded
759,4895,2024-06-22,Pending,4352,Unpaid
760,2191,2025-05-07,Delivered,3768,Refunded
761,4696,2024-06-17,Cancelled,1273,Refunded
762,1989,2023-12-11,Cancelled,744,Unpaid
763,4846,2023-11-08,Cancelled,4669,Unpaid
764,2151,2023-07-08,Cancelled,6541,Unpaid
765,4953,2024-10-31,Pending,6132,Unpaid
766,2901,2025-04-04,Cancelled,6006,Refunded
767,951,2023-09-15,Delivered,3676,Refunded
768,1582,2024-07-07,Pending,895,Unpaid
769,2359,2025-02-25,Pending,5963,Refunded
770,1178,2024-10-31,Cancelled,5975,Paid
771,4335,2024-05-30,Delivered,1088,Paid
772,2293,2023-07-31,Delivered,1323,Paid
773,4913,2023-12-25,Delivered,3229,Refunded
774,1060,2023-09-06,Cancelled,3175,Paid
775,3782,2025-05-02,Cancelled,6683,Unpaid
776,250,2025-04-03,Pending,2268,Paid
777,2279,2024-05-13,Pending,3191,Unpaid
778,3004,2025-01-05,Delivered,662,Paid
779,4526,2024-10-17,Cancelled,1896,Refunded
780,651,2024-05-08,Delivered,131,Unpaid
781,54,2024-05-28,Delivered,5795,Paid
782,4358,2023-10-28,Pending,4941,Paid
783,311,2024-05-20,Cancelled,6349,Refunded
784,2392,2023-12-17,Pending,5214,Unpaid
785,4815,2025-01-11,Cancelled,1391,Refunded
786,1105,2025-03-29,Cancelled,6389,Unpaid
787,4018,2025-03-21,Cancelled,6510,Unpaid
788,1496,2025-05-17,Delivered,5120,Paid
789,2608,2024-02-14,Pending,2171,Paid
790,1878,2025-01-05,Pending,3743,Paid
791,1092,2024-05-01,Pending,3609,Refunded
792,1770,2024-07-22,Pending,3427,Refunded
793,4739,2024-04-22,Delivered,654,Unpaid
794,981,2024-04-17,Delivered,98,Paid
795,3108,2023-11-12,Delivered,4012,Unpaid
796,1353,2024-02-26,Delivered,2110,Paid
797,2060,2024-04-01,Pending,4276,Unpaid
798,4664,2023-11-14,Pending,6450,Unpaid
799,2813,2024-03-14,Delivered,4070,Paid
800,2959,2024-01-27,Cancelled,3903,Paid
801,913,2024-03-27,Delivered,2918,Paid
802,36,2025-04-13,Pending,4652,Refunded
803,1594,2024-10-23,Delivered,4556,Unpaid
804,1819,2024-05-16,Delivered,5450,Refunded
805,2961,2023-10-24,Delivered,3902,Refunded
806,1717,2025-02-24,Delivered,3827,Unpaid
807,1866,2025-03-08,Delivered,1067,Refunded
808,3903,2024-07-18,Delivered,2255,Paid
809,2551,2025-03-15,Pending,2785,Paid
810,1310,2023-08-10,Pending,5656,Unpaid
811,3057,2024-01-29,Pending,5234,Refunded
812,220,2024-03-30,Pending,1224,Unpaid
813,4458,2023-09-01,Pending,152,Paid
814,4977,2023-11-22,Delivered,3868,Paid
815,1416,2025-03-05,Delivered,4594,Refunded
816,3913,2024-03-05,Delivered,1284,Paid
817,4280,2024-10-14,Pending,6925,Unpaid
818,2845,2025-05-11,Delivered,2010,Refunded
819,2649,2025-03-19,Pending,3388,Paid
820,1077,2024-08-01,Delivered,1718,Paid
821,2686,2024-09-18,Pending,6388,Refunded
822,4228,2024-06-13,Pending,3806,Unpaid
823,942,2025-02-20,Cancelled,2956,Unpaid
824,243,2023-09-20,Delivered,1371,Paid
825,113,2024-02-27,Pending,4308,Refunded
826,465,2024-04-27,Cancelled,25,Refunded
827,2319,2025-04-06,Delivered,3809,Unpaid
828,97,2024-08-21,Delivered,6516,Refunded
829,2292,2023-11-24,Delivered,1811,Paid
830,386,2023-12-23,Cancelled,4205,Refunded
831,4475,2025-03-21,Cancelled,4044,Refunded
832,2864,2023-09-24,Pending,5740,Unpaid
833,2659,2023-12-26,Cancelled,5594,Refunded
834,2770,2023-08-22,Delivered,4815,Unpaid
835,4711,2024-01-05,Delivered,2488,Unpaid
836,354,2023-07-27,Cancelled,5068,Unpaid
837,1442,2024-08-19,Delivered,3202,Unpaid
838,2387,2024-04-26,Pending,3223,Paid
839,3649,2024-05-04,Delivered,4110,Unpaid
840,2779,2023-12-19,Delivered,4426,Paid
841,2360,2024-05-24,Pending,1101,Paid
842,2527,2024-06-30,Delivered,5336,Refunded
843,2216,2023-11-23,Pending,2654,Paid
844,2124,2024-10-30,Cancelled,1198,Paid
845,3990,2024-04-10,Cancelled,2137,Refunded
846,1585,2023-09-23,Cancelled,4955,Paid
847,4703,2024-06-11,Cancelled,874,Unpaid
848,3094,2024-06-13,Cancelled,2101,Paid
849,3618,2025-05-10,Pending,5561,Refunded
850,3437,2024-12-10,Pending,4185,Refunded
851,2949,2024-11-25,Pending,2578,Unpaid
852,2218,2025-02-05,Pending,618,Paid
853,448,2024-08-31,Cancelled,5289,Unpaid
854,3750,2024-07-07,Pending,1239,Unpaid
855,2374,2024-05-26,Delivered,4129,Unpaid
856,1935,2023-06-22,Pending,4744,Unpaid
857,4408,2023-12-08,Pending,2598,Paid
858,3724,2025-01-20,Cancelled,430,Paid
859,1312,2023-07-10,Cancelled,4711,Paid
860,898,2024-09-08,Cancelled,6067,Unpaid
861,2920,2024-04-09,Pending,5489,Refunded
862,4273,2024-02-14,Delivered,2120,Paid
863,3593,2024-05-26,Pending,120,Unpaid
864,3608,2024-03-20,Delivered,2399,Paid
865,3953,2024-12-29,Pending,4827,Paid
866,3187,2024-09-28,Cancelled,560,Refunded
867,3663,2024-03-30,Cancelled,3227,Refunded
868,1462,2025-05-07,Cancelled,5712,Refunded
869,1144,2025-05-23,Delivered,6830,Paid
870,1303,2025-05-30,Cancelled,1707,Unpaid
871,4066,2025-05-02,Delivered,1155,Unpaid
872,3190,2025-02-20,Cancelled,1513,Paid
873,1265,2025-04-07,Delivered,40,Paid
874,4527,2023-07-16,Cancelled,3751,Refunded
875,4145,2023-11-22,Pending,2859,Refunded
876,944,2024-09-19,Cancelled,1918,Paid
877,2499,2025-06-04,Delivered,2789,Unpaid
878,3119,2024-02-27,Delivered,57,Refunded
879,4421,2025-01-08,Pending,6997,Paid
880,2734,2024-10-30,Cancelled,6646,Refunded
881,1744,2023-10-21,Cancelled,5353,Refunded
882,379,2024-12-13,Pending,1684,Paid
883,1657,2025-06-05,Cancelled,600,Paid
884,3324,2024-10-24,Cancelled,5360,Paid
885,1025,2023-07-02,Pending,4224,Unpaid
886,3553,2025-03-25,Pending,4392,Unpaid
887,4933,2024-03-27,Cancelled,5900,Unpaid
888,227,2023-12-22,Pending,4083,Paid
889,3492,2024-01-13,Delivered,204,Unpaid
890,2232,2024-06-09,Cancelled,814,Unpaid
891,1963,2023-10-17,Delivered,3647,Paid
892,417,2024-03-27,Cancelled,6007,Refunded
893,650,2024-05-03,Pending,5411,Unpaid
894,2531,2024-11-04,Cancelled,1614,Unpaid
895,4587,2023-06-20,Cancelled,676,Refunded
896,3126,2023-08-24,Delivered,4127,Refunded
897,3756,2024-07-19,Cancelled,1528,Paid
898,2931,2024-11-01,Cancelled,5799,Unpaid
899,2467,2024-12-13,Delivered,6055,Unpaid
900,2089,2024-12-08,Cancelled,6827,Refunded
901,3581,2023-12-16,Cancelled,999,Refunded
902,1223,2024-04-14,Cancelled,6229,Refunded
903,4092,2024-11-07,Cancelled,550,Unpaid
904,1396,2023-12-18,Cancelled,4145,Unpaid
905,1916,2023-09-11,Pending,521,Unpaid
906,892,2024-01-19,Pending,6014,Refunded
907,4122,2024-06-16,Pending,3852,Paid
908,3427,2025-03-03,Delivered,5807,Unpaid
909,4686,2024-02-23,Delivered,674,Refunded
910,1320,2024-09-21,Delivered,1679,Refunded
911,1793,2025-01-26,Pending,4795,Refunded
912,1305,2024-12-31,Delivered,2573,Refunded
913,196,2023-11-18,Delivered,3777,Refunded
914,1007,2023-07-29,Delivered,1136,Refunded
915,56,2025-02-06,Cancelled,5885,Unpaid
916,4190,2024-09-29,Cancelled,6395,Unpaid
917,3440,2024-06-30,Cancelled,6514,Unpaid
918,583,2025-02-16,Cancelled,6800,Refunded
919,2179,2023-11-29,Delivered,6014,Unpaid
920,3112,2024-07-08,Cancelled,58,Unpaid
921,2586,2024-06-13,Cancelled,4490,Refunded
922,1890,2024-06-01,Pending,693,Paid
923,3293,2025-04-09,Pending,6708,Refunded
924,2541,2023-08-20,Cancelled,3606,Refunded
925,3283,2025-05-28,Cancelled,6447,Refunded
926,3688,2024-05-10,Cancelled,3052,Unpaid
927,3548,2023-08-01,Cancelled,3284,Unpaid
928,3938,2025-06-12,Cancelled,384,Refunded
929,2891,2024-04-30,Delivered,69,Refunded
930,2802,2024-04-18,Pending,1145,Refunded
931,3570,2025-04-12,Cancelled,2700,Unpaid
932,1516,2023-07-04,Delivered,4023,Unpaid
933,509,2024-01-28,Cancelled,4696,Refunded
934,4402,2023-07-18,Pending,4056,Refunded
935,1101,2024-12-12,Pending,4574,Refunded
936,3995,2025-03-12,Delivered,3835,Unpaid
937,2451,2023-08-21,Pending,2260,Paid
938,1365,2024-04-09,Delivered,3532,Paid
939,4539,2024-12-30,Cancelled,5672,Paid
940,3393,2025-01-18,Pending,1395,Refunded
941,4393,2024-10-28,Cancelled,6420,Refunded
942,1902,2024-02-08,Pending,4311,Unpaid
943,2258,2024-08-20,Delivered,506,Unpaid
944,3924,2024-12-22,Delivered,2501,Unpaid
945,3538,2024-07-24,Delivered,4786,Paid
946,2014,2023-08-02,Delivered,6555,Paid
947,2105,2024-03-12,Delivered,456,Paid
948,729,2023-08-28,Pending,5705,Paid
949,4643,2025-03-13,Delivered,1981,Paid
950,648,2025-04-11,Delivered,918,Refunded
951,2154,2025-05-29,Pending,176,Unpaid
952,2898,2025-01-25,Cancelled,4111,Refunded
953,2650,2024-01-10,Cancelled,4285,Unpaid
954,2620,2024-02-09,Cancelled,1094,Refunded
955,2372,2024-06-24,Cancelled,1258,Refunded
956,3217,2024-02-24,Delivered,2815,Paid
957,2265,2025-01-05,Delivered,3376,Refunded
958,3748,2023-10-16,Cancelled,2839,Unpaid
959,4287,2024-09-15,Delivered,2600,Paid
960,3712,2024-02-25,Pending,4475,Paid
961,4110,2023-12-18,Cancelled,5838,Paid
962,1979,2024-07-23,Cancelled,2860,Unpaid
963,3476,2023-10-09,Pending,3540,Paid
964,1666,2025-06-07,Pending,5834,Refunded
965,2912,2023-11-02,Pending,6100,Refunded
966,3583,2024-09-10,Pending,2051,Paid
967,3801,2025-02-25,Pending,4374,Paid
968,2679,2024-09-26,Pending,3171,Paid
969,1005,2023-10-20,Pending,5036,Refunded
970,4778,2024-05-06,Delivered,6349,Refunded
971,3541,2024-10-21,Delivered,2161,Unpaid
972,4938,2024-05-25,Cancelled,5193,Unpaid
973,3449,2025-03-15,Pending,1378,Refunded
974,1606,2023-09-20,Cancelled,6568,Refunded
975,4397,2024-10-10,Cancelled,1126,Unpaid
976,4303,2024-09-21,Cancelled,6853,Paid
977,3976,2023-09-19,Pending,3749,Paid
978,3557,2024-10-28,Cancelled,4626,Refunded
979,4967,2025-04-01,Delivered,742,Paid
980,1075,2023-08-12,Pending,6691,Unpaid
981,632,2024-11-28,Pending,6218,Paid
982,2563,2024-08-07,Pending,6072,Refunded
983,1043,2024-07-07,Delivered,1540,Refunded
984,3721,2023-10-23,Delivered,827,Paid
985,1018,2023-10-07,Cancelled,5218,Paid
986,4687,2023-11-15,Delivered,5194,Unpaid
987,2883,2023-08-03,Pending,6526,Unpaid
988,1406,2023-09-18,Cancelled,6681,Refunded
989,2218,2024-06-11,Cancelled,5642,Paid
990,1233,2024-09-13,Delivered,769,Unpaid
991,2758,2024-06-11,Cancelled,3343,Paid
992,1932,2025-03-13,Pending,1738,Refunded
993,2891,2023-07-18,Delivered,4276,Paid
994,2359,2024-07-17,Delivered,5995,Paid
995,3140,2024-12-23,Delivered,2647,Paid
996,4412,2024-11-14,Delivered,2266,Paid
997,1926,2024-02-16,Delivered,5270,Unpaid
998,2572,2025-02-14,Cancelled,4877,Refunded
999,2326,2023-09-15,Delivered,5510,Unpaid
1000,1308,2025-02-03,Delivered,1157,Unpaid
1001,4336,2024-01-25,Cancelled,1554,Unpaid
1002,404,2024-01-11,Cancelled,2294,Unpaid
1003,119,2024-05-14,Pending,4918,Paid
1004,2022,2024-11-28,Delivered,4223,Paid
1005,4787,2025-03-23,Pending,4629,Refunded
1006,3815,2024-02-11,Delivered,1145,Unpaid
1007,2211,2024-04-27,Delivered,2477,Paid
1008,705,2023-11-13,Delivered,5077,Paid
1009,3835,2024-09-13,Cancelled,789,Refunded
1010,4566,2023-12-10,Delivered,1931,Refunded
1011,2692,2023-11-07,Pending,5649,Paid
1012,1059,2023-09-02,Cancelled,3889,Refunded
1013,1808,2024-09-18,Cancelled,3574,Unpaid
1014,2812,2024-02-05,Cancelled,3612,Unpaid
1015,532,2023-12-02,Cancelled,1043,Unpaid
1016,2925,2024-09-11,Cancelled,1846,Unpaid
1017,2626,2024-04-22,Cancelled,4567,Paid
1018,2361,2024-10-05,Cancelled,798,Paid
1019,3192,2023-11-11,Cancelled,3507,Paid
1020,2782,2024-10-29,Pending,2024,Refunded
1021,1779,2025-02-22,Pending,6103,Paid
1022,4975,2024-09-23,Cancelled,1469,Unpaid
1023,418,2024-10-04,Delivered,566,Unpaid
1024,483,2023-11-13,Pending,805,Paid
1025,2087,2023-10-26,Delivered,5215,Paid
1026,4665,2025-02-06,Delivered,3578,Paid
1027,3872,2024-06-25,Pending,6070,Refunded
1028,2708,2024-06-21,Pending,1483,Unpaid
1029,3658,2024-11-01,Cancelled,1548,Paid
1030,4629,2023-09-18,Delivered,6811,Paid
1031,4940,2023-12-18,Pending,356,Paid
1032,3686,2023-11-07,Delivered,5642,Refunded
1033,899,2023-10-07,Delivered,3618,Unpaid
1034,4911,2025-02-13,Delivered,4648,Refunded
1035,2971,2023-11-05,Cancelled,3785,Refunded
1036,718,2025-04-01,Cancelled,6571,Paid
1037,691,2025-06-17,Pending,734,Unpaid
1038,1532,2025-06-11,Delivered,276,Refunded
1039,3208,2023-07-31,Pending,5912,Refunded
1040,2665,2024-05-21,Pending,728,Paid
1041,32,2024-09-15,Pending,2262,Unpaid
1042,1554,2024-11-18,Cancelled,2058,Paid
1043,3214,2024-09-14,Cancelled,2377,Unpaid
1044,1723,2023-08-17,Delivered,6134,Refunded
1045,3428,2024-08-12,Pending,762,Unpaid
1046,1208,2024-06-11,Delivered,5653,Refunded
1047,62,2023-08-22,Pending,462,Unpaid
1048,1231,2024-01-11,Delivered,3617,Unpaid
1049,4098,2024-03-10,Delivered,2615,Paid
1050,3784,2024-04-16,Pending,385,Refunded
1051,4156,2025-01-13,Cancelled,4468,Unpaid
1052,3952,2024-09-21,Delivered,462,Refunded
1053,1789,2025-01-19,Delivered,4428,Unpaid
1054,1787,2024-05-26,Delivered,117,Paid
1055,4817,2024-07-28,Delivered,492,Refunded
1056,3466,2024-09-30,Delivered,5195,Paid
1057,2803,2024-08-07,Pending,5988,Unpaid
1058,3899,2024-09-17,Cancelled,2710,Unpaid
1059,3298,2023-09-20,Cancelled,4519,Unpaid
1060,988,2024-06-05,Cancelled,1358,Refunded
1061,2532,2024-01-30,Cancelled,5360,Paid
1062,1977,2023-06-23,Cancelled,2247,Unpaid
1063,1775,2024-10-27,Delivered,1506,Refunded
1064,2352,2024-08-10,Cancelled,2898,Refunded
1065,3385,2024-03-29,Pending,2336,Paid
1066,2738,2025-04-11,Cancelled,6133,Unpaid
1067,1645,2023-10-25,Cancelled,992,Unpaid
1068,2561,2024-01-13,Cancelled,1672,Unpaid
1069,557,2024-07-16,Pending,3002,Paid
1070,4094,2023-09-26,Cancelled,4661,Refunded
1071,3168,2025-01-04,Cancelled,5765,Refunded
